epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.20445191860198975,12.349602699279785,1e-04,0.07012195140123367,8.54883098602295
1,0.3296348452568054,5.709599018096924,1e-04,0.2846798598766327,4.329763412475586
2,0.4261069595813751,3.554314613342285,1e-04,0.37385669350624084,3.2442073822021484
3,0.48090413212776184,2.855076789855957,1e-04,0.3555639982223511,2.84964919090271
4,0.5097248554229736,2.5099589824676514,1e-04,0.37309449911117554,2.5944600105285645
5,0.5220432281494141,2.316392183303833,1e-04,0.34984755516052246,2.545395612716675
6,0.5380783677101135,2.1760876178741455,1e-04,0.35060974955558777,2.536956310272217
7,0.5466387271881104,2.0885984897613525,1e-04,0.4169207215309143,2.29792857170105
8,0.559149444103241,2.0118017196655273,1e-04,0.42644816637039185,2.2474257946014404
9,0.5620830655097961,1.953484058380127,1e-04,0.4908536374568939,2.0605342388153076
10,0.5689738988876343,1.9132773876190186,1e-04,0.4596036374568939,2.1123945713043213
11,0.5718319416046143,1.8906751871109009,1e-04,0.5141006112098694,1.9798434972763062
12,0.5743739604949951,1.8592009544372559,1e-04,0.5262957215309143,1.9786367416381836
13,0.579272449016571,1.8267930746078491,1e-04,0.5201981663703918,1.9817891120910645
14,0.5776236057281494,1.832216739654541,1e-04,0.5038109421730042,1.968877911567688
15,0.57908695936203,1.7956385612487793,1e-04,0.5060975551605225,1.9760462045669556
16,0.5799388289451599,1.7807310819625854,1e-04,0.45045730471611023,2.0289180278778076
17,0.5821923017501831,1.7676559686660767,1e-04,0.48666155338287354,2.015273094177246
18,0.5864930748939514,1.7495231628417969,1e-04,0.5190548300743103,1.9128988981246948
19,0.5871732234954834,1.7291896343231201,1e-04,0.508384108543396,1.8934290409088135
20,0.5852633118629456,1.7335987091064453,1e-04,0.4557926654815674,2.0203936100006104
21,0.5864930748939514,1.727307915687561,1e-04,0.47332316637039185,2.0025506019592285
22,0.5886572003364563,1.7184135913848877,1e-04,0.48742374777793884,1.9722174406051636
23,0.5864312648773193,1.7007044553756714,1e-04,0.47751522064208984,1.9367560148239136
24,0.5899075865745544,1.6921730041503906,1e-04,0.5015243887901306,1.8809618949890137
25,0.5896465182304382,1.6746232509613037,1e-04,0.504192054271698,1.8630132675170898
26,0.5917556881904602,1.6656352281570435,1e-04,0.4588414430618286,1.9099453687667847
27,0.5943595170974731,1.6578682661056519,1e-04,0.5537347197532654,1.77615225315094
28,0.5938167572021484,1.6526765823364258,1e-04,0.482850581407547,1.8959789276123047
29,0.5951427221298218,1.6347856521606445,1e-04,0.48475608229637146,1.8733714818954468
30,0.5931915640830994,1.6344352960586548,1e-04,0.48475608229637146,1.8752448558807373
31,0.5940846800804138,1.6182630062103271,1e-04,0.5293444991111755,1.828373908996582
32,0.596461832523346,1.6166009902954102,1e-04,0.47599083185195923,1.8874332904815674
33,0.5967778563499451,1.61375892162323,1e-04,0.5259146094322205,1.8105921745300293
34,0.5954244136810303,1.6086273193359375,1e-04,0.4546493589878082,1.9079885482788086
35,0.6210985779762268,1.4623615741729736,5e-05,0.5026676654815674,1.6960341930389404
36,0.6238054037094116,1.4026107788085938,5e-05,0.5594512224197388,1.5590615272521973
37,0.6273573637008667,1.3686792850494385,5e-05,0.5076219439506531,1.6487938165664673
38,0.6289443969726562,1.358534812927246,5e-05,0.5342987775802612,1.5975651741027832
39,0.6275634765625,1.3467642068862915,5e-05,0.535442054271698,1.5650827884674072
40,0.6286489367485046,1.3374295234680176,5e-05,0.5586889982223511,1.545731544494629
41,0.6294665336608887,1.3275458812713623,5e-05,0.5282012224197388,1.5651392936706543
