epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.22562143206596375,12.799391746520996,1e-04,0.17356418073177338,9.754843711853027
1,0.37386247515678406,6.982045650482178,1e-04,0.2926520109176636,5.269979000091553
2,0.47822481393814087,3.8903913497924805,1e-04,0.3952702581882477,3.3796651363372803
3,0.5450823307037354,2.6305434703826904,1e-04,0.4256756603717804,2.6473898887634277
4,0.5799245238304138,2.0974276065826416,1e-04,0.4873310625553131,2.194826602935791
5,0.5999033451080322,1.840851902961731,1e-04,0.47508442401885986,2.0679073333740234
6,0.6172195672988892,1.6935770511627197,1e-04,0.5143581032752991,1.931516170501709
7,0.626775860786438,1.5995334386825562,1e-04,0.4894425570964813,1.938873052597046
8,0.6379370093345642,1.5338391065597534,1e-04,0.49535471200942993,1.8457626104354858
9,0.6428610682487488,1.4841121435165405,1e-04,0.5202702283859253,1.8074169158935547
10,0.6484051942825317,1.4496448040008545,1e-04,0.5046452283859253,1.8459903001785278
11,0.6522623300552368,1.4252917766571045,1e-04,0.5337837338447571,1.7613557577133179
12,0.653465986251831,1.4072744846343994,1e-04,0.5320945978164673,1.7279800176620483
13,0.6569492816925049,1.3846269845962524,1e-04,0.5481418967247009,1.7043527364730835
14,0.659365713596344,1.3676953315734863,1e-04,0.5295608043670654,1.6870200634002686
15,0.660624086856842,1.3557043075561523,1e-04,0.5625,1.6491796970367432
16,0.6616909503936768,1.342119812965393,1e-04,0.5152027010917664,1.7392876148223877
17,0.6648186445236206,1.3271139860153198,1e-04,0.5426520109176636,1.6641583442687988
18,0.6655025482177734,1.3282147645950317,1e-04,0.5304054021835327,1.7145248651504517
19,0.667052686214447,1.3159795999526978,1e-04,0.5675675272941589,1.5970159769058228
20,0.665967583656311,1.3153969049453735,1e-04,0.5371621251106262,1.6847814321517944
21,0.6700435876846313,1.3077161312103271,1e-04,0.5223817229270935,1.6691993474960327
22,0.6718764305114746,1.2994441986083984,1e-04,0.5054898262023926,1.695728063583374
23,0.6714569926261902,1.2915364503860474,1e-04,0.5519425272941589,1.6118872165679932
24,0.6709281206130981,1.292175531387329,1e-04,0.5266047120094299,1.718765377998352
25,0.6723505854606628,1.2829221487045288,1e-04,0.5358952283859253,1.6720337867736816
26,0.6739281415939331,1.2805287837982178,1e-04,0.5519425272941589,1.65123450756073
27,0.6930042505264282,1.1888490915298462,5e-05,0.5836148262023926,1.5156270265579224
28,0.6968796253204346,1.1388801336288452,5e-05,0.5882601141929626,1.4727457761764526
29,0.6969890594482422,1.1145305633544922,5e-05,0.5853040218353271,1.4854854345321655
30,0.6994054913520813,1.096055269241333,5e-05,0.5941722989082336,1.4659422636032104
