epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.28152841329574585,12.139333724975586,1e-04,0.2065972238779068,8.009119033813477
1,0.4814588725566864,5.5127363204956055,1e-04,0.3572048544883728,4.148719787597656
2,0.5842599272727966,3.19962215423584,1e-04,0.46875,2.871117353439331
3,0.6226712465286255,2.4254536628723145,1e-04,0.5026041865348816,2.4636306762695312
4,0.644021213054657,2.123098373413086,1e-04,0.5390625,2.1823527812957764
5,0.6548159122467041,1.960268259048462,1e-04,0.48046875,2.171832799911499
6,0.6690028309822083,1.8198665380477905,1e-04,0.4813368022441864,2.020230531692505
7,0.6767067313194275,1.7401418685913086,1e-04,0.5520833134651184,1.902060627937317
8,0.6798207759857178,1.6784371137619019,1e-04,0.5099826455116272,1.9325915575027466
9,0.6845728754997253,1.6393201351165771,1e-04,0.5755208134651184,1.7611056566238403
10,0.6906232237815857,1.600033164024353,1e-04,0.5594618320465088,1.789675235748291
11,0.691519558429718,1.5765200853347778,1e-04,0.5672743320465088,1.7524971961975098
12,0.6938995122909546,1.5481170415878296,1e-04,0.5590277910232544,1.765670895576477
13,0.6950740218162537,1.5426125526428223,1e-04,0.5503472089767456,1.8067798614501953
14,0.6975620985031128,1.507248878479004,1e-04,0.5290798544883728,1.8049414157867432
15,0.6978866457939148,1.4974082708358765,1e-04,0.6032986044883728,1.6570806503295898
16,0.7008152008056641,1.4817980527877808,1e-04,0.5551215410232544,1.6731986999511719
17,0.6995325088500977,1.4680640697479248,1e-04,0.5690104365348816,1.6776620149612427
18,0.7005833983421326,1.4510916471481323,1e-04,0.5594618320465088,1.6904561519622803
19,0.7028319835662842,1.4540940523147583,1e-04,0.5425347089767456,1.6829888820648193
20,0.7023297548294067,1.4391006231307983,1e-04,0.55859375,1.669911503791809
21,0.7033419609069824,1.4334063529968262,1e-04,0.5295138955116272,1.7356681823730469
22,0.706239640712738,1.4181205034255981,1e-04,0.5711805820465088,1.6734061241149902
23,0.7249082326889038,1.2846710681915283,5e-05,0.5681423544883728,1.4951163530349731
24,0.7276513576507568,1.2219327688217163,5e-05,0.6041666865348816,1.4012190103530884
25,0.729992687702179,1.194177508354187,5e-05,0.6115451455116272,1.415018081665039
26,0.7302167415618896,1.175458550453186,5e-05,0.5590277910232544,1.4888838529586792
27,0.7321099042892456,1.166131615638733,5e-05,0.5924479365348816,1.4372066259384155
28,0.7333307862281799,1.1575552225112915,5e-05,0.6332465410232544,1.3180731534957886
29,0.7353320717811584,1.1550335884094238,5e-05,0.5881076455116272,1.3851670026779175
30,0.7348220944404602,1.1453087329864502,5e-05,0.5759548544883728,1.409387469291687
31,0.7356488704681396,1.1391088962554932,5e-05,0.5933159589767456,1.4151922464370728
